"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"phi[1984]",-0.639128789962467,0.00380851238681942,0.459056872667824,-1.54509781854505,-0.948161244484464,-0.637689267318292,-0.331615316205866,0.270307218564964,14528.5490037096,1.00053145757922
"phi[1985]",-0.584364599846327,0.00384781161172046,0.530255792054425,-1.62373709550053,-0.940282155466227,-0.584395841016576,-0.225688391314355,0.445180474003149,18990.7991381248,1.0003639480177
"phi[1986]",-0.9074428875744,0.00367007580086511,0.484610599111247,-1.85999745949839,-1.23309438605854,-0.906269757723142,-0.581270647507412,0.0468425258599491,17435.5538986906,1.00034123802871
"phi[1987]",-0.647130307823907,0.00386938433747337,0.561825283406061,-1.74084630788877,-1.02950209957883,-0.646495216676132,-0.263245451516857,0.45337703680032,21082.3403535362,1.00007546757453
"phi[1988]",-0.240698043551434,0.00452481732193015,0.55673351979514,-1.34154992068145,-0.614754063914341,-0.237057831811158,0.133995456870866,0.853365554044965,15138.8414099182,1.0009527335301
"phi[1989]",-0.718819817884315,0.00467702975113007,0.521297382913452,-1.74405635753575,-1.07366642213855,-0.721582449595126,-0.361706742421776,0.303537682781598,12423.1241179779,1.00075248514536
"phi[1990]",-0.5137073975802,0.00461426877605898,0.45615047609686,-1.40303603043967,-0.82012536165391,-0.516754837500422,-0.206520630981028,0.377803359809597,9772.60822796206,1.00124197558635
"phi[1991]",-0.721408585128747,0.00528664135365164,0.895135189818845,-2.47409744465756,-1.32866549281779,-0.718649507157092,-0.117269920929269,1.02638288061808,28669.3313124508,1.00019542337311
"phi[1992]",-0.715212062058519,0.00487988069218099,0.525257774972043,-1.75134417907985,-1.06728910674865,-0.712603032128786,-0.361652527277049,0.313219232796997,11585.814508847,1.00119733683127
"phi[1993]",-0.0845451942038202,0.00861778852723975,0.504491806159744,-1.07117258703496,-0.424088217302881,-0.0825763213594484,0.252011298712733,0.897554372513844,3427.01944362727,1.00119742039231
"phi[1994]",-0.2509739020807,0.00821754823822525,0.522566886052126,-1.26878336192081,-0.600454047671255,-0.25289175802523,0.100196927645869,0.775007966793171,4043.88919945596,1.00073421782229
"phi[1995]",-1.25301250455661,0.00449731726960385,0.537138324513862,-2.30703217002556,-1.6133103413191,-1.2484337172,-0.891125607267221,-0.2071220079063,14264.7848960798,1.00046949340442
"phi[1996]",-0.40450139404576,0.00726990344534681,0.58364969521604,-1.54627668248342,-0.799615205813552,-0.400414029004536,-0.00913933148809721,0.735570938147051,6445.36090428112,1.00048565893345
"phi[1997]",-0.343252322406551,0.00791364915738137,0.514534441779267,-1.35920252730942,-0.686949477120915,-0.345927915218795,0.00103632472498693,0.675893962620723,4227.41921151891,1.00086801830475
"phi[1998]",-0.209546771870011,0.00891542086404687,0.5648465988585,-1.30751469154603,-0.59261790832704,-0.212475488771713,0.171610040888366,0.90157613695629,4013.99971442469,1.00123027952559
"phi[1999]",-0.501698043830048,0.00733894388239309,0.50907335855893,-1.49800094287546,-0.847076402123806,-0.501985173770779,-0.158137309469439,0.496489230687629,4811.64530595033,1.00079405347734
"phi[2000]",-0.654728542818646,0.00622504702712222,0.435742348053694,-1.51192692345572,-0.946402843657044,-0.654167922243835,-0.359525241164085,0.197744113311384,4899.75387831863,1.00086605153435
"phi[2001]",-0.372294500407442,0.00685936501076477,0.503627381263237,-1.36117195716194,-0.710997924019285,-0.372674187513584,-0.035789157786026,0.611416862989866,5390.77046253457,1.00106374838044
"phi[2002]",-0.408831074405639,0.00705142315340158,0.472583928833991,-1.32883384265836,-0.732641702068537,-0.408244297018354,-0.0883747485994069,0.514596237803701,4491.6338110047,1.00088522513846
"phi[2003]",-0.951741627103305,0.00554593746258303,0.42793611914517,-1.78981517841882,-1.24250993608194,-0.949843976578058,-0.662192732855323,-0.117822712452983,5953.98795293475,1.00099375958542
"phi[2004]",-0.575889075501256,0.00740996535307922,0.490256645749367,-1.5233869256551,-0.913783310319578,-0.577956863769555,-0.244513544161433,0.389629268635715,4377.38378016878,1.00117866334678
"phi[2005]",-0.0551993890713352,0.00887913195625816,0.515883890052585,-1.05716208722946,-0.406861728551673,-0.0548325769279871,0.292932667622694,0.95963669857925,3375.69275390974,1.00059976672716
"phi[2006]",-0.0599322023865485,0.007825074431431,0.456307892918514,-0.950944973893761,-0.367597110677418,-0.0600986898714426,0.246485930847663,0.83794307748622,3400.47046843676,1.00158406193187
"phi[2007]",-0.912004580329467,0.0103828493308403,0.63788077351453,-2.15415481919164,-1.34203345084819,-0.916668877273093,-0.480839652596085,0.334691328142819,3774.38259332966,1.00251767022785
"phi[2008]",-0.942049697540282,0.00947644857312075,0.625926134634633,-2.16760568050357,-1.36478903530625,-0.94509682548067,-0.521921941129627,0.288221089238472,4362.69598623993,1.00257194280812
"phi[2009]",-0.84638820072827,0.0104429837083401,0.568331303262721,-1.95338129763953,-1.22872240160821,-0.848095898570233,-0.462347621458031,0.274041253255445,2961.78789413528,1.00308848020137
"phi[2010]",-0.409918946315606,0.00366670679586728,0.407107903500546,-1.20655156572282,-0.683889923225556,-0.411159110450976,-0.136174971366682,0.39116559805208,12327.264103802,1.00067212717152
"phi[2011]",-0.390556407171039,0.00441186206045962,0.575379690681977,-1.50924406754733,-0.777246558798916,-0.393222722363888,-0.00128015241612742,0.744434839598133,17008.4683363611,1.00027770218997
"phi[2012]",-0.324444603375434,0.00398121868724329,0.555603113780657,-1.41156064218311,-0.697343856607694,-0.327729763426,0.0482306304819337,0.770342648632337,19475.8882594678,1.00055039800296
"phi[2013]",-1.05045923446709,0.00611527473686639,0.527570566807495,-2.08266670697587,-1.40836731330228,-1.05191832452379,-0.695335507505094,-0.0146281548388713,7442.67697605446,1.00111779490723
"phi[2014]",-0.919159416952967,0.00579394473361368,0.511088318553859,-1.92013536300175,-1.26508024020314,-0.921560803958972,-0.573936494238444,0.0811464272311173,7781.13970844786,1.00110147906088
"phi[2015]",-1.1894888219102,0.00492280905821997,0.49731215809898,-2.16473066161243,-1.52349508141106,-1.18707120941079,-0.853011213762431,-0.220870614208482,10205.4502881987,1.00111752443492
"phi[2016]",-0.827942919504949,0.0048175000047002,0.537873551308361,-1.87944285798471,-1.19144832077353,-0.828288064572135,-0.463104250969174,0.222107135725184,12465.7074719764,1.00167994287503
"phi[2017]",-0.813353296270872,0.00711161053603195,0.49341410016541,-1.78403660855701,-1.14610684763271,-0.811855344293867,-0.480825905857499,0.152652612979071,4813.7904692709,1.00149798210242
"phi[2018]",-1.18426531416535,0.00561607070206835,0.507444789950225,-2.18756344859107,-1.52555427220839,-1.18288156199694,-0.841535178352134,-0.194709167745222,8164.17795613979,1.00116706985456
"phi[2019]",-1.15078383422612,0.00497541618926481,0.50461681478005,-2.1366781074763,-1.48932189879989,-1.15483993014836,-0.809033104192148,-0.156075768782882,10286.4283637882,1.00158636543906
"phi[2020]",-1.1676602035325,0.00561802051104352,0.543536031447586,-2.22418601274587,-1.53802186815158,-1.16801378571177,-0.801378551465781,-0.0939537583334601,9360.30580018703,1.00084919831909
"phi[2021]",-0.309280710986682,0.00508120197259095,0.509263041253849,-1.30819783701418,-0.651430093490173,-0.308947211333907,0.0351234244591708,0.69316837880725,10045.0338018777,1.0017733247266
"phi[2022]",-0.55062827562264,0.00505544294411382,0.498296031998849,-1.52774105032406,-0.886255483753338,-0.550168895720157,-0.215370672224576,0.428725092688147,9715.30481662176,1.00171650783285
"phi[2023]",-0.492771580445233,0.00470833767984767,0.535778961495182,-1.53770173016996,-0.855019211059363,-0.493166520580486,-0.133349030832701,0.556390611327018,12948.9963016251,1.00167940566588
"phi[2024]",-0.216088711084856,0.00458007663606845,0.501370815565349,-1.19899953385878,-0.554464340346528,-0.215217919746173,0.120520739484001,0.761324217624398,11983.1945706043,1.0017434292853
"phi[2025]",-0.666452686356174,0.00509043771143959,0.528802688679852,-1.71616450373578,-1.0187459864348,-0.664491323968288,-0.309299523364833,0.363536221130535,10791.3816969716,1.00168464404655
"phi[2026]",-0.168608829995642,0.00460509956284367,0.582035671919638,-1.30726713918645,-0.561468207786182,-0.167234224292716,0.221470325445917,0.971581231513288,15974.2750108563,1.00100971504993
"phi[2027]",-0.78952593055517,0.00502752499314239,0.504742038352801,-1.78677438907508,-1.1285119781375,-0.787464897265267,-0.447646578302661,0.195842274060717,10079.3024653649,1.00185049032455
"phi[2028]",-0.374239201991756,0.00516649927128482,0.498129992310235,-1.34817630686633,-0.709202504526249,-0.381194227152566,-0.0373262863797782,0.604935274101858,9295.92556771085,1.00238297339628
"phi[2029]",-0.332289731214832,0.0048052689876175,0.532783901008823,-1.37510238797993,-0.691675599796891,-0.332460796733771,0.027503305649037,0.721416784286256,12293.2518734309,1.0016437507046
"phi[2030]",-0.644451317919091,0.00493177625849189,0.41279247484343,-1.45184024576302,-0.922753730356684,-0.645100945413846,-0.367392377776143,0.176262004944971,7005.78510927696,1.00216913435147
"phi[2031]",-0.268041130462412,0.00443576595960835,0.447836615137814,-1.15838485626743,-0.568494375730715,-0.268127359310173,0.0323872392733006,0.61347357765178,10192.9982507513,1.0015724185484
"phi[2032]",-0.697788002797354,0.00472877172906783,0.489292109889173,-1.66472001069868,-1.02321584496066,-0.698852993122768,-0.371621740198794,0.264429397860399,10706.3078090573,1.00165571331605
"phi[2033]",-0.556386719144404,0.00443796951827611,0.521607927300711,-1.57562721167082,-0.906523760343093,-0.558055488311713,-0.208513510065236,0.474873034546439,13814.0090503417,1.00117519753062
"phi[2034]",-0.439698084038333,0.00414057539783587,0.441340049462708,-1.30216430771163,-0.739393161289307,-0.439822177760708,-0.139415780497752,0.42152624685256,11361.228223871,1.00072007002945
"phi[2035]",-0.67300196071947,0.00410616997922564,0.483736816272566,-1.62175916125569,-0.999719017954361,-0.671261482206367,-0.346074526273083,0.263739895164244,13878.5609477185,1.00071040621828
"phi[2036]",-0.518384957694544,0.00388378596447953,0.458769232076839,-1.41426244153796,-0.824913206863098,-0.520380881587958,-0.207032579043519,0.380535712982413,13953.3340499594,1.00064439153996
"phi[2037]",-0.64032259817994,0.00403284269528247,0.517154667119842,-1.6501908969711,-0.986987483586035,-0.6427879253443,-0.29015645450154,0.368890154008236,16444.4113593539,1.00055599888115
"phi[2038]",0.00247325574722714,0.0095242541398652,0.522859049899425,-1.02188293083086,-0.352435815953583,0.00412488153619667,0.355771597531617,1.02549412501308,3013.7505877634,1.0062377212272
"phi[2039]",-0.492164048194417,0.00768920639204685,0.563119764099699,-1.60067660657794,-0.871089775034748,-0.49191579520991,-0.113977287970996,0.607481485196639,5363.37920639729,1.0049937479844
"phi[2040]",-0.362494622461893,0.00780619204776435,0.53418572086518,-1.4213359042268,-0.718101489604747,-0.359236138025589,-0.000222961661960942,0.668754558356641,4682.80514204733,1.00506998349517
"phi[2041]",-0.499061152315524,0.0071005072205224,0.573203682721077,-1.62371430275208,-0.886629715668917,-0.499536282359002,-0.109606179796436,0.62177421866913,6516.87209348127,1.00340764926111
"phi[2042]",-0.0344000385318198,0.00738835612339011,0.65942176149659,-1.33202312831531,-0.474952212868089,-0.0343156205297139,0.412075262269983,1.25822678334525,7965.82771423378,1.00331486435086
"phi[2043]",0.233630789797453,0.00787794689038048,0.497907521557554,-0.741873210302051,-0.103868417558844,0.231959662348795,0.570209770427167,1.21248844157373,3994.58140969938,1.00660472031739
"phi[2044]",0.0912481714950375,0.00920898923549033,0.527481845398288,-0.9510602850612,-0.265218581008407,0.0941632095084411,0.445751723084934,1.12636617048862,3280.88571914458,1.00626969781817
"phi[2045]",-0.108865742379456,0.00871420603085545,0.474164914713794,-1.03716473035168,-0.431235346726292,-0.104896053127814,0.211376379979193,0.818799457225111,2960.7598572106,1.00660675195209
"phi[2046]",-0.139282270829545,0.00711931614875599,0.606552820281784,-1.3253749832407,-0.547506289805308,-0.146171487156936,0.269976082644869,1.05518342384763,7258.73087010066,1.00293368027803
"phi[2047]",-2.20757068517024,0.00718469891647095,0.618030534842604,-3.42354324647541,-2.62515475659329,-2.21128123503302,-1.78782755513559,-0.999703072116953,7399.5058678261,1.00335978599077
"phi[2048]",-0.136690941366269,0.0097512118937763,0.478980664197813,-1.07782182993014,-0.459083524801172,-0.135137063861982,0.187457481936299,0.796510812032263,2412.78584456389,1.00874452513788
"phi[2049]",-0.387942955512769,0.00822047621942483,0.532823325691126,-1.43761490818182,-0.746179288725713,-0.388386753458369,-0.0281880911936612,0.658846652346049,4201.19174227497,1.00609748805971
"phi[2050]",-1.94238779447841,0.00952660346043045,0.534268355526015,-2.99214630041675,-2.30277309842716,-1.94504949814558,-1.57718990188375,-0.904147082952937,3145.15987984813,1.00450756365694
"phi[2051]",-2.29163079843606,0.00947185975921476,0.612226031460118,-3.48993382717596,-2.70527674156154,-2.29009034327817,-1.88091162279034,-1.08973524286354,4177.85213077061,1.00286588785352
"phi[2052]",-0.760859207217333,0.00957742048696685,0.549219674850862,-1.84074834308729,-1.13102047899495,-0.761666070243355,-0.389510494278502,0.315278331327407,3288.47892705291,1.00605398398852
"phi[2053]",-1.75184888554385,0.00933383187828129,0.612689663158237,-2.95878418285029,-2.16414085646411,-1.7530365844599,-1.33673317575486,-0.557359149734535,4308.84784502995,1.00342149134299
"phi[2054]",-1.39524399053375,0.00949329020515181,0.539785314054279,-2.45202853005892,-1.75841898839968,-1.39587826811359,-1.03142103846364,-0.335597036644768,3233.02166253184,1.0057183355504
"phi[2055]",-2.2080500252113,0.00934296191960986,0.508507743070693,-3.2119076394396,-2.54674054128885,-2.20631524359383,-1.86571589835208,-1.21515767963618,2962.27915946507,1.00446088208941
"phi[2056]",-1.53019463922814,0.00910156554216149,0.579781659199262,-2.67027150344914,-1.92355422968626,-1.5273191100598,-1.13252725802641,-0.398380132716495,4057.85705127054,1.00462729009747
"phi[2057]",-1.15905478055348,0.00961374694509322,0.589399497774357,-2.31231768484418,-1.55865425834648,-1.16086575840198,-0.761701225383558,-0.00309633228779819,3758.66958940017,1.00444272879826
"phi[2058]",-1.41380707442594,0.0094811600621385,0.639184205136301,-2.66103520810511,-1.84516415918726,-1.41569103991444,-0.983958940446405,-0.154494318701786,4544.95002594714,1.0041330069718
"phi[2059]",-0.463239112681077,0.010804911557913,0.735528060297456,-1.8989459533575,-0.961129448575862,-0.466227487046695,0.0318834301140959,0.983688819635789,4634.00031054334,1.00499244003147
"phi[2060]",-0.1931270274622,0.0103269974441549,0.774203283263419,-1.69493654117122,-0.720492059195786,-0.19070523345571,0.322856438293074,1.33253238407558,5620.33080675233,1.0040819473771
"phi[2061]",-0.352916542840728,0.0106665686016399,0.542368863634632,-1.42194105639044,-0.716884492732647,-0.354486158773346,0.0142641103284261,0.71523275805873,2585.47318211182,1.00807398448665
"phi[2062]",-0.384156565371191,0.0100442167831321,0.620340224630211,-1.59638251050598,-0.802165200433044,-0.382176536034648,0.0356802747152009,0.820285151294196,3814.41315062753,1.00550475933259
"phi[2063]",-0.0225190597984366,0.010011163790653,0.846931276801294,-1.68249809329146,-0.590095557850878,-0.0287629584655324,0.546344570957221,1.64829610073384,7156.93724670817,1.00417552777164
"phi[2064]",-0.366836534832542,0.0114047817002365,0.648371282947729,-1.63189921436571,-0.800676436689718,-0.37177620721323,0.0734372789074198,0.895770918620455,3232.01664558198,1.00658274927654
"phi[2065]",-0.385014587867269,0.00927706879434359,0.791546619293844,-1.95460229604934,-0.912985448895751,-0.382199850392655,0.147394718285183,1.1590253538614,7280.00105844985,1.00291256553154
"phi[2066]",1.10805468384897,0.00941493467657163,0.939628201707505,-0.734688567055825,0.467275379578944,1.11151905673557,1.74196467940647,2.9432507138878,9960.41569480971,1.00246660942138
"phi[2067]",0.0696237859893311,0.0102411403162767,0.529962625028422,-0.963976806124806,-0.28672520566731,0.0679589883858675,0.425232942770729,1.11689349446109,2677.89689736155,1.00802132786695
"phi[2068]",0.15006354599133,0.0102407703537029,0.613861778103019,-1.05872129048403,-0.264949983517906,0.151785278476173,0.566550611393586,1.34246284629148,3593.15482941478,1.00640355418046
"phi[2069]",0.0102941220400241,0.0105307623062037,0.593317649839887,-1.15071996040379,-0.389482063448637,0.00997788618033225,0.410548411956874,1.17223093774701,3174.35076919715,1.00682778762481
"phi[2070]",0.620885982256047,0.00954567505724319,0.804120651363826,-0.954267882208978,0.0782962615064877,0.623836431362562,1.16511980615867,2.1852520686246,7096.25377855645,1.00298972580939
"phi[2071]",-1.43828565716314,0.00980048909262101,0.588149543409973,-2.58757206097646,-1.83402829289935,-1.44347394778737,-1.04453961358607,-0.281641300740845,3601.47188740814,1.00510944376338
"phi[2072]",-0.588393894179357,0.0104509873760363,0.424562045121603,-1.41858211948809,-0.879338483467567,-0.587696161091657,-0.298527489496061,0.242712968831686,1650.31819161702,1.01210216937184
"phi[2073]",-1.0085589492752,0.0101028123989436,0.583217565733334,-2.14202675917508,-1.40590831287547,-1.01201541613119,-0.609593758001613,0.129430891249774,3332.54954369898,1.00510520804872
"phi[2074]",-1.41647608498756,0.00985610423002196,0.589154337520968,-2.5648615781715,-1.81509121801574,-1.41923341792819,-1.01957975057456,-0.259992529764656,3573.11985069306,1.0055081787519
"phi[2075]",-1.55311564077484,0.00994282938920595,0.607657963118616,-2.74732090047944,-1.96151643770754,-1.5529152655195,-1.13960375800455,-0.373504802624531,3735.0671354374,1.0051436882424
"phi[2076]",-2.0316582351191,0.00953704985983026,0.526955157649115,-3.0633214603539,-2.38810249297426,-2.03288439052131,-1.67852546779088,-0.992998685011855,3052.94663451032,1.00334753566359
"phi[2077]",-1.65249788023934,0.00929439790240151,0.451460956787005,-2.54170275116305,-1.95469966944713,-1.65189818223242,-1.34726906465473,-0.769477809105449,2359.37988806307,1.00457577142877
"phi[2078]",-1.26777270932067,0.00970040763496041,0.628665239071941,-2.50266202615885,-1.69397407204317,-1.26667924111232,-0.84388801118643,-0.0379207992319277,4200.09317978548,1.00480888272859
"phi[2079]",-1.34332502129701,0.009530598532515,0.467175732552061,-2.26135714670484,-1.65777807515243,-1.34050484949327,-1.02865694429769,-0.427734769158456,2402.81425143703,1.00736483818971
"phi[2080]",-0.205665016620108,0.0106656440387092,0.557453817411186,-1.29027339588356,-0.580258259005828,-0.207858825561128,0.174205400911733,0.883545333057669,2731.76676637767,1.00817411394231
"phi[2081]",-0.129361059097906,0.010198597393944,0.612548834243566,-1.32086644459053,-0.548199220592552,-0.129670473091883,0.2829982827816,1.07140498189553,3607.45182473306,1.00564774172916
"phi[2082]",-0.422292925922823,0.0106100266689376,0.624330859010332,-1.64873855915362,-0.845043525211517,-0.420518456796468,0.000254941159720666,0.788496453049561,3462.5547715547,1.00569138932217
"phi[2083]",-0.0488046194869492,0.00996850296393684,0.575318061057702,-1.176408158108,-0.435981468098535,-0.0480277057179356,0.338645822081679,1.07521578218428,3330.85810111822,1.00618533977144
"phi[2084]",-0.144719527214783,0.0104859057961132,0.595463478249445,-1.31502288887776,-0.546232460465941,-0.144273088036763,0.257178509144888,1.02279391569906,3224.76711445925,1.0066333253929
"phi[2085]",-0.0442893288797364,0.0105459714356804,0.641507565727205,-1.30233753660123,-0.479852255918125,-0.0405483247442726,0.393496964362309,1.19786026297262,3700.24417784839,1.00565507570331
"phi[2086]",-0.183265628378188,0.00995835107798692,0.6410616348721,-1.44517140912533,-0.615271474514263,-0.182021301016696,0.251545148139608,1.06799621196571,4144.04733389411,1.00429092528013
"phi[2087]",-0.0577600233788818,0.0100416915540194,0.577755028629524,-1.19035162844051,-0.44760448858596,-0.0602378770940968,0.33094655158873,1.08043685584358,3310.34847659696,1.00614171534204
"phi[2088]",-0.516855393763478,0.00984097401051467,0.729081873273633,-1.94946318925366,-1.00818995965729,-0.512060456192924,-0.0212791448799261,0.898197440571372,5488.7876837786,1.00303925049336
"phi[2089]",-0.776907842630742,0.010115043502748,0.53081651235516,-1.82349085875561,-1.13159181975634,-0.77420174913788,-0.416013161832056,0.254317759764518,2753.932799557,1.00523677327571
"phi[2090]",-0.613297637593659,0.00971641974933222,0.811637478898496,-2.19932843444013,-1.16138210254791,-0.609867556276533,-0.0667841537350116,0.981898807868301,6977.68966685906,1.00252695489459
"phi[2091]",-0.13213253692209,0.0100532793443011,0.557979853741588,-1.22559319894485,-0.508864699385545,-0.131889060334908,0.244191598896745,0.95687609757741,3080.50229744429,1.00743696300911
"phi[2092]",0.0962805592172272,0.00950343563971132,0.657013061256354,-1.18451800750581,-0.346644839031363,0.099662019604658,0.53602279527716,1.38520850392921,4779.54693652742,1.00499543720448
"phi[2093]",0.0703322988666144,0.0111551566869419,0.662913765015519,-1.2273686084408,-0.374093323789644,0.070871058685097,0.519155076926874,1.36490232933066,3531.52857224151,1.00598292828091
"phi[2094]",0.000373356105459439,0.0104811628530847,0.555039197222293,-1.08175704952569,-0.371528896174721,-0.00110193590392374,0.370217857656472,1.09988990474811,2804.32517517938,1.00769481393929
"phi[2095]",-0.102686532746214,0.010120368205543,0.568862959234318,-1.21928566966299,-0.487512116743745,-0.104370243903038,0.277970103576271,1.01937440648868,3159.53146837548,1.00722458703073
"phi[2096]",-0.235393142164277,0.00982175627415952,0.579171110035013,-1.36562531021475,-0.627184542926837,-0.236358568903164,0.15433822404907,0.904041003737965,3477.24647038242,1.0063787115514
"phi[2097]",-0.0661953369723322,0.0101064111890605,0.669344071047515,-1.38191852942021,-0.519409539689297,-0.0677909293202038,0.384912803076697,1.24903689912737,4386.36647673512,1.00625420268506
"phi[2098]",-0.0672291759338184,0.0083032608631515,0.768082781123164,-1.58377512538811,-0.581956509769906,-0.0642340788835791,0.449698231740957,1.42481647077839,8556.94407719091,1.00319102887538
"phi[2099]",0.0847166773532621,0.0101198607988083,0.556155165867237,-1.00768043146755,-0.28761428180208,0.0839729136082695,0.459988929947684,1.16994028345994,3020.24986536341,1.00786857801486
"phi[2100]",-0.329898907796619,0.00992019942377239,0.621366784703799,-1.54349815495204,-0.749633477584854,-0.333631304287334,0.0877686351190165,0.890317268143717,3923.33382830207,1.00544265340806
"phi[2101]",0.298892179555319,0.0107890964101569,0.708712372277048,-1.08802049119654,-0.179046502376519,0.29574224760708,0.776506802156918,1.68981729183483,4314.89151462705,1.00466124596183
"phi[2102]",-0.121034181734113,0.0107893015808571,0.608441032670372,-1.31346849671845,-0.531210990495556,-0.118079723400944,0.293066191822668,1.0641659956498,3180.16991191051,1.00635147876566
"phi[2103]",-1.77085556836602,0.00938959955708576,0.531199053725955,-2.81095294473438,-2.12573028324847,-1.7737553149979,-1.41102494044812,-0.726954653947952,3200.51924688658,1.00386169787765
"phi[2104]",-1.27117783283998,0.00958983384329708,0.629345276497102,-2.51376600874227,-1.69393594469386,-1.27393700780407,-0.842594155239832,-0.0464327790425214,4306.81075550465,1.00287417142378
"phi[2105]",-0.459035177366644,0.00986394360241219,0.812167389634447,-2.03611298575687,-1.00578386503133,-0.463029241699489,0.0877760795785912,1.13734505750488,6779.37931928798,1.00235459692925
"phi[2106]",-1.75020595393456,0.00945551647826072,0.669270345066643,-3.05564694632004,-2.19735152726385,-1.74945598234794,-1.29691730215783,-0.452656503616736,5009.94147551574,1.00215904420659
"phi[2107]",-1.20362659506664,0.00824177630883939,0.812774964481957,-2.80245189054514,-1.75277211287752,-1.20452060603632,-0.654438382971868,0.381735656696272,9725.21003083365,1.00099573936812
"phi[2108]",-0.837054227352198,0.00975655378341575,0.622894584649122,-2.05661106478144,-1.26050207409872,-0.836973857260515,-0.415647264080269,0.386261316239028,4076.01923198354,1.00297581141585
"phi[2109]",-1.04753982012344,0.00946699621548323,0.623881786968234,-2.26422844403366,-1.47026382854756,-1.04552404108567,-0.625955880720565,0.173787575164567,4342.9037845607,1.00249738697141
"phi[2110]",-0.981314553247061,0.00899639340003873,0.728979785109292,-2.42018219697567,-1.46625507163201,-0.982913964839938,-0.48993787477561,0.447898983006714,6565.8974304839,1.00141617397411
"phi[2111]",-1.35667446224208,0.00870343290372799,0.658777991205443,-2.64495716636956,-1.80261614077184,-1.36134445554566,-0.907955901223717,-0.0649555150927353,5729.23969119106,1.00206522686607
"phi[2112]",-1.3777561827656,0.00934616785017817,0.672408117806403,-2.69207170774937,-1.83477917327221,-1.37364798170375,-0.922613036974935,-0.06229402251377,5176.05333960815,1.00197074662735
"phi[2113]",-1.56630351166305,0.00891433659127581,0.627986633775497,-2.80123266346424,-1.99187378374597,-1.56811710231034,-1.14039179551367,-0.339961242460715,4962.75395041149,1.00223966006236
"phi[2114]",-1.33227527638015,0.00908651223947344,0.581586836061138,-2.47401576487292,-1.72500513349743,-1.33543518745923,-0.9361162109847,-0.20020984976977,4096.70511386594,1.00241174914304
"phi[2115]",-2.39064820817149,0.00915447701611985,0.611651568188376,-3.58627071261848,-2.80338604467221,-2.39263935404538,-1.97550203304368,-1.1825989733968,4464.17395941611,1.00219320661839
"phi[2116]",-2.31196237195078,0.0091340473698737,0.617220935238972,-3.52243818249824,-2.72750170390281,-2.31025966006445,-1.89692996315567,-1.09694004009731,4566.19839898052,1.00240090761108
"phi[2117]",-2.82167191422228,0.00916252097511389,0.579453280334608,-3.95298555467331,-3.21404505963037,-2.82614940738763,-2.43426923543988,-1.67962670893263,3999.51092898952,1.00232021956209
"phi[2118]",-2.29385879384122,0.00912518504635008,0.625185823391273,-3.51290684057178,-2.71984030583408,-2.29230126690017,-1.86812166708139,-1.07478570467057,4693.91134480752,1.00227742437513
"phi[2119]",-1.99231821975275,0.00876286142026495,0.629671338459479,-3.22779073775649,-2.41782266131314,-1.99569436336155,-1.56536179334224,-0.752788225802316,5163.40229676336,1.00235115280004
"phi[2120]",-2.50442897704876,0.00949458989555008,0.568692787790594,-3.62159521662563,-2.88714143129965,-2.50687492460149,-2.12323551984159,-1.383167971624,3587.59177348625,1.00250843733263
"phi[2121]",-2.98683210091728,0.00950103027313269,0.592828227535703,-4.14557460170904,-3.38687382697092,-2.98776084867769,-2.59051508263158,-1.82189726476858,3893.28633144318,1.00228927360933
"phi[2122]",-1.31162404934215,0.00988037600592105,0.64586777231479,-2.58005385070987,-1.75136615014543,-1.31139304310922,-0.870964483943777,-0.055722329561788,4273.07272601147,1.00329864781009
"phi[2123]",-1.02833496041854,0.00936656675886042,0.617068126259828,-2.25074122409495,-1.44669442251549,-1.02888788680571,-0.613267722893599,0.171001234688744,4340.15622800323,1.00279521302177
"phi[2124]",-1.10756822474034,0.00981574819282453,0.625500495645924,-2.33783962850694,-1.52536154556908,-1.10873691297272,-0.683789389608644,0.107933775413726,4060.77099944831,1.00315868789073
"phi[2125]",-0.8622532607595,0.0092383349085515,0.712776759771608,-2.26006066628514,-1.34188316079658,-0.861727567840931,-0.38008884153697,0.521921238607028,5952.77760244925,1.0021403811303
"phi[2126]",0.230299633648501,0.00921205316843423,0.788228817539946,-1.30467231019645,-0.298891410653158,0.231389732095276,0.76262367877981,1.77177430685943,7321.35971710472,1.00325796681339
"phi[2127]",0.634204902893002,0.010351538473748,0.676331885163949,-0.690520631550858,0.176562717414188,0.640468201149881,1.08767267580464,1.94718555868458,4268.84045421599,1.00485908655153
"phi[2128]",-0.174550199550122,0.0108802064538796,0.514134163844767,-1.18895161244628,-0.520783085899317,-0.1718247886948,0.173692279694581,0.828919342757091,2232.9482300162,1.00943320470916
"phi[2129]",0.0547741864775287,0.0105648722754074,0.543222721701509,-1.01398128263457,-0.306233824770758,0.0576862888556487,0.419036127641197,1.11691296419627,2643.79241525113,1.0078461109972
"phi[2130]",0.630582613556231,0.00958837454484408,0.736794563558877,-0.823686438231637,0.134724943379347,0.632595670241026,1.12952057491343,2.07261247738776,5904.7680847616,1.00362650237267
"phi[2131]",0.19029195387194,0.0106593523833234,0.549367233508879,-0.887195650640568,-0.176997139184836,0.189705885392892,0.561091008342442,1.26260450532163,2656.21892304873,1.00817064618214
